customer_id,age,gender,city,plan_type,monthly_bill,data_usage_gb,call_minutes,sms_count,complaints,customer_tenure_months,payment_method,network_quality,support_calls,device_type,churn_status,customer_rating
C10249,57.0,Male,Mumbai,Basic,844.38,10.44,295,48,1,71,Debit Card,Excellent,4,Android,No,2.4
C10751,27.0,Female,Pune,Premium,1507.6,5.42,332,50,1,30,Net Banking,Excellent,2,Android,No,3.6
C11105,25.0,Female,,Standard,622.89,4.64,146,46,3,29,Auto Pay,Poor,2,Android,No,1.8
C10561,42.0,Female,Hyderabad,Standard,288.6,12.32,123,45,1,72,UPI,Good,3,iPhone,No,3.7
C10483,36.0,Male,Kochi,Basic,1802.16,23.3,722,54,3,66,UPI,Good,1,iPhone,Yes,3.1
C10953,53.0,Female,Coimbatore,Standard,2343.9,15.77,257,56,1,48,Net Banking,Excellent,6,Android,No,2.6
C10051,,Male,Coimbatore,Unlimited,1962.01,35.16,326,57,0,65,UPI,Average,3,Android,No,3.7
C10275,33.0,Female,Pune,Standard,1394.11,7.67,225,39,0,5,Auto Pay,Poor,2,Android,No,2.6
C10487,62.0,Male,Kochi,Premium,457.96,18.18,154,53,2,52,UPI,Good,4,Android,No,2.7
C10682,27.0,Male,Kochi,Basic,1570.87,3.58,416,37,1,36,Auto Pay,Good,1,iPhone,No,4.3
C10888,40.0,Female,Trichy,Basic,2435.66,4.38,451,42,3,18,Credit Card,Good,1,Feature Phone,Yes,2.6
C10661,38.0,Female,Trichy,Standard,523.76,15.28,233,39,1,44,UPI,Good,2,Android,No,3.5
C10597,28.0,Male,Salem,Unlimited,869.13,41.03,45,56,0,61,UPI,Excellent,0,Android,No,5.0
C10999,61.0,Male,Mumbai,Unlimited,2364.07,9.94,173,49,0,64,Debit Card,Average,2,iPhone,No,3.9
C10869,18.0,Male,Hyderabad,Basic,1713.11,20.26,335,44,2,42,Debit Card,Average,2,Feature Phone,Yes,3.4
C10305,37.0,Female,Salem,Unlimited,1797.39,15.29,514,51,3,78,UPI,Average,4,Feature Phone,No,2.7
C10123,52.0,Female,Coimbatore,Premium,2000.98,9.4,138,45,2,58,Auto Pay,Good,1,Feature Phone,No,2.8
C10234,23.0,Male,Pune,Standard,425.38,8.72,227,52,0,3,UPI,,2,Feature Phone,No,4.6
C10830,57.0,Male,Kochi,Standard,294.44,12.97,448,44,1,56,Auto Pay,Good,2,iPhone,No,3.3
C10448,56.0,Male,Coimbatore,Premium,514.79,26.54,135,46,4,65,,Good,3,Feature Phone,No,2.4
C10841,22.0,Female,Mumbai,Standard,320.5,15.25,165,50,2,69,Net Banking,Good,2,Android,No,2.2
C10203,20.0,Female,Madurai,Premium,300.35,13.01,293,40,5,22,UPI,Poor,0,iPhone,Yes,2.0
C10754,38.0,Male,Mumbai,Unlimited,985.25,20.92,193,45,2,84,UPI,Average,4,Android,Yes,3.7
C10512,46.0,Female,Hyderabad,Basic,517.25,4.42,305,43,2,56,Auto Pay,Good,1,Android,No,3.8
C10611,26.0,Female,Hyderabad,Standard,2000.27,25.87,745,51,3,8,Debit Card,Excellent,1,iPhone,Yes,3.1
C10701,34.0,Female,Bengaluru,Standard,1771.9,17.16,421,54,0,34,UPI,Good,2,Android,No,4.5
C11145,53.0,Male,Chennai,Basic,926.85,20.36,393,45,3,57,Credit Card,Excellent,0,Feature Phone,No,3.4
C10369,19.0,Male,Bengaluru,Basic,1497.56,9.35,24,41,3,17,UPI,Good,0,Android,No,3.5
C10049,19.0,Male,,Standard,925.28,35.92,157,53,2,81,Auto Pay,Good,2,Android,No,3.3
C10773,29.0,Female,Bengaluru,Premium,,34.08,525,55,1,31,,Excellent,1,iPhone,Yes,2.5
C10970,43.0,Male,Bengaluru,Unlimited,622.3,18.66,250,42,3,2,Net Banking,Average,0,iPhone,No,2.5
